open,high,low,close,Volume,timestamp,price_range,body_size,upper_shadow,lower_shadow,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_above_sma20,price_above_ema20,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,volatility,atr,momentum_1,momentum_3,momentum_5,momentum_10,volume_sma,volume_ratio,price_volume,wave_trend,wave_strength,support_resistance
1657.788,1665.548,1657.648,1665.028,1.28315001164447,1970-01-01 00:00:00.025650916,7.900000000000091,7.240000000000009,0.5199999999999818,0.14000000000010004,1694.8350000000003,1686.3843300805966,1702.7323000000001,1698.386752815191,1713.9392500000001,1712.6540541529039,1742.20538,1738.299482313209,0,0,31.258304544246585,-17.265025492485165,-13.950925694932263,-3.3140997975529025,1759.3256143138497,1668.5528856861506,-0.03883198995380837,22.693182156924784,3.820071428571428,-0.002013920023399729,-0.0230933332081662,-0.030841425040773807,-0.027293737162245812,1.0,1.0,1665.028,-1,0.7214513770510612,-1
1678.355,1679.808,1677.855,1679.765,0.16601000240189,1970-01-01 00:00:00.025650918,1.9529999999999745,1.4100000000000819,0.04299999999989268,0.5,1684.7612000000001,1684.1778867203977,1700.3120999999999,1695.0009795760652,1710.1311,1709.5217632811987,1741.5725200000002,1736.004012418573,0,0,44.42327464105203,-17.739701435449433,-14.7086808430357,-3.031020592413734,1753.4157488401945,1666.8464511598056,0.14922783465206524,21.642324420097246,3.7724285714285606,0.008850902207049982,-0.01551484348305654,-0.02911277392386946,-0.014203326707618147,1.0,1.0,1679.765,-1,0.6425837712374354,0
1670.645,1671.425,1668.878,1669.535,0.59153999623959,1970-01-01 00:00:00.025650919,2.5470000000000255,1.1099999999999,0.7799999999999727,0.6570000000001528,1677.7905999999998,1679.2969244802653,1696.2452,1690.370801471326,1706.06325,1705.7135001115607,1740.2716599999999,1733.3973844805896,0,0,35.42175430312598,-18.725505078108426,-15.512045690050247,-3.2134593880581797,1748.5022048304756,1663.6242951695242,0.06963772852190223,21.219477415237865,3.6924999999999955,-0.006090137608534496,0.0006874899603690476,-0.02044898227398917,-0.023780203999055005,1.0,1.0,1669.535,-1,0.4189817381085661,0
1665.245,1666.748,1664.498,1666.245,0.816320008656476,1970-01-01 00:00:00.025650920,2.25,1.0,0.5030000000001564,0.7469999999998436,1669.7922000000003,1674.9462829868435,1692.1057,1685.9842921129032,1702.6133000000002,1701.9545953390311,1739.1114000000002,1730.7639576382132,0,0,34.56819475364006,-19.546912432577756,-16.31901903855575,-3.2278933940220043,1746.2650123946746,1658.9615876053258,0.08342642241410303,21.825856197337203,3.803928571428563,-0.0019706085826294295,0.0007309186392059352,-0.02343871337920822,-0.02424105783420405,1.0,1.0,1666.245,-1,0.4535638635586072,-1
1668.038,1668.118,1665.638,1667.955,0.773200007679407,1970-01-01 00:00:00.025650921,2.480000000000018,0.08300000000008367,0.07999999999992724,2.3170000000000073,1669.7056,1672.6158553245623,1687.5689000000002,1682.706239001466,1699.11365,1698.7165386400757,1738.0987400000001,1728.300861260244,0,0,34.115359782947735,-19.831298109925,-17.021474852829602,-2.809823257095399,1742.0547300946207,1656.1725699053793,0.13719298709601654,21.47054004731037,3.9070000000000067,0.001026259643689853,-0.0070307453721205615,-0.00025953195539640816,-0.026479537133395237,1.0,1.0,1667.955,-1,0.0050554915558547195,0
1670.865,1672.665,1669.326,1669.588,1.31380001167418,1970-01-01 00:00:00.025650922,3.338999999999942,1.2770000000000437,1.7999999999999545,0.2619999999999436,1670.6176,1671.6065702163748,1682.7262999999998,1680.3211046375632,1696.35115,1695.9423921029259,1737.11262,1725.9983961127832,0,0,36.94788874630785,-19.697841895767624,-17.55674826141721,-2.1410936343504154,1739.432691800441,1653.269608199559,0.18938959840422898,21.540770900220586,4.040500000000001,0.0009790431996066218,3.174536622463364e-05,0.0027386926826455937,-0.028187197543209752,1.0,1.0,1669.588,-1,0.057972007933710136,1
1652.588,1653.158,1647.238,1647.625,1.43851000365976,1970-01-01 00:00:00.025650923,5.919999999999845,4.962999999999965,0.5699999999999363,0.3869999999999436,1664.1896000000002,1663.6127134775834,1674.4754,1674.3763583398243,1692.6599999999999,1691.340735712171,1735.72242,1722.9249295985562,0,0,28.775987790401985,-21.120839541134046,-18.269566517360577,-2.8512730237734694,1739.199141321529,1646.1208586784708,0.01615995996936684,23.269570660764593,4.200214285714277,-0.013154742367578076,-0.011174827231289486,-0.019133628811173087,-0.04768936972511961,1.0,1.0,1647.625,-1,0.5086860205211496,0
1643.015,1644.085,1642.918,1643.705,0.0999300002877135,1970-01-01 00:00:00.025650925,1.1670000000001437,0.6899999999998272,0.38000000000010914,0.09700000000020736,1659.0236,1656.9768089850556,1668.4071,1668.7997477325835,1690.08135,1686.8039989776785,1733.49442,1719.8182656927304,0,0,28.513721510139092,-22.30773696082406,-19.077200606053275,-3.230536354770784,1741.471979579085,1638.6907204209149,0.048785932573257994,25.695314789542564,4.083928571428568,-0.0023791821561338633,-0.01453876153733169,-0.015471373765749252,-0.03560398219184835,1.0,1.0,1643.705,-1,0.43542399010266253,0
1631.135,1631.225,1625.508,1625.875,0.971060010022484,1970-01-01 00:00:00.025650926,5.716999999999871,5.259999999999991,0.08999999999991815,0.3669999999999618,1650.9496,1646.6095393233707,1660.3709,1660.9952481448408,1685.9224000000002,1681.0012371702805,1730.87744,1716.1342160577208,0,0,22.830085504076422,-24.405759304332378,-20.142912345709096,-4.262846958623282,1743.8902521991922,1627.954547800808,-0.017937078241766134,28.983926099596,4.278285714285711,-0.010847445253253984,-0.026181908351042282,-0.024228129716818314,-0.047098966907879736,1.0,1.0,1625.875,-1,0.7196439584515508,-1
1636.121,1636.898,1634.475,1634.905,0.967650007252814,1970-01-01 00:00:00.025650927,2.423000000000002,1.2160000000001219,0.7769999999998163,0.43000000000006366,1644.3396,1642.7080262155805,1657.0225999999998,1656.2515666639606,1682.21345,1676.6111193445395,1728.32806,1712.9487566044766,0,0,24.856141879504207,-25.05103881215996,-21.12453763899927,-3.9265011731606876,1743.3474368553448,1621.0794631446552,0.11307570114851813,30.566993427672408,4.384714285714283,0.005553932497885716,-0.007720203322964858,-0.01981468324984781,-0.02006907266175495,1.0,1.0,1634.905,-1,0.5371312897793454,0
1651.158,1652.518,1649.578,1650.478,1.26814000611193,1970-01-01 00:00:00.025650928,2.9400000000000546,0.6799999999998363,1.3600000000001273,0.900000000000091,1640.5176,1645.2980174770537,1655.5675999999999,1655.201827270513,1679.1499499999998,1674.1222508355356,1725.93826,1710.4989230121441,0,0,26.394025604552027,-24.02882715804003,-21.705395542807427,-2.3234316152326038,1740.1928670078678,1618.1070329921317,0.2651492474032321,30.521458503934035,4.40714285714286,0.00952532410140039,0.004120569080218184,-0.011445937560643604,-0.008738591783441496,1.0,1.0,1650.478,-1,0.31262956745006254,0
1650.375,1653.315,1649.015,1653.215,1.30563000163238,1970-01-01 00:00:00.025650929,4.2999999999999545,2.839999999999918,0.10000000000013642,1.3599999999999,1641.6356,1647.9370116513692,1652.9126,1654.8405859486015,1676.61235,1672.131084089294,1723.4670800000001,1708.2524946587264,0,0,32.440241299558764,-22.7357801109888,-21.911472456443704,-0.8243076545450947,1737.5308918848552,1615.693808115145,0.30796199912151073,30.459270942427516,4.502571428571433,0.001658307472138354,0.016815560851848987,0.003392762309384567,-0.015805782356460685,1.0,1.0,1653.215,-1,0.10586263898988726,0
1663.985,1669.798,1663.448,1668.828,1.52799001552921,1970-01-01 00:00:00.025650930,6.349999999999909,4.843000000000075,0.9700000000000273,0.5369999999998072,1646.6601999999998,1654.900674434246,1652.8419,1657.3837521397647,1674.5435499999999,1671.8165046522183,1721.6827600000001,1706.7064360446586,0,0,38.271202382818615,-20.218130372005817,-21.57280403955613,1.354673667550312,1733.4353777360502,1615.6517222639495,0.45147416696237846,29.445913868025148,4.806142857142845,0.009444022707270516,0.02074921784446193,0.015284372804122315,-0.00042347120605445987,1.0,1.0,1668.828,-1,0.4795095709912063,0
1663.985,1664.255,1663.558,1663.698,0.116460001343512,1970-01-01 00:00:00.025651002,0.6970000000001164,0.2869999999998072,0.2700000000002092,0.14000000000010004,1654.2248,1657.8331162894974,1652.5872,1658.5317972052621,1672.3464500000002,1671.0433137329594,1719.24244,1705.0198307095736,0,0,48.149988955158015,-18.424437495343454,-20.943130730713595,2.51869323537014,1729.2857177581077,1615.4071822418928,0.42405548630568135,28.46963387905376,3.570214285714282,-0.003074013619138616,0.00800980079710234,0.023263165987545298,-0.0015285867324431601,1.0,1.0,1663.698,-1,0.7408715447979085,0
1691.095,1693.085,1689.775,1691.955,0.562300004428835,1970-01-01 00:00:00.025651003,3.3099999999999454,0.8599999999999,1.1300000000001091,1.3199999999999363,1665.6347999999998,1669.2070775263317,1654.9872,1664.6087431679418,1671.2780500000001,1673.034902901249,1717.5846000000001,1704.5074844072376,1,1,58.87783294758425,-14.555037805703705,-19.665512145711617,5.110474340007912,1725.727387191732,1616.8287128082682,0.6898732938400173,27.22466859586602,3.2423571428571285,0.016984452707161868,0.02343312878240278,0.034894993898727966,0.014388877397771616,1.0,1.0,1691.955,-1,0.874857134297616,0
1720.604,1724.868,1719.944,1724.237,0.94324999647506,1970-01-01 00:00:00.025651004,4.923999999999978,3.633000000000038,0.6309999999998581,0.6600000000000819,1680.3865999999998,1687.5503850175544,1660.4521,1675.4502444101342,1671.5892,1677.9112931011302,1716.57378,1705.2811909010716,1,1,63.141999314412686,-8.782385196377163,-17.488886755844728,8.706501559467565,1727.2213264609425,1615.9570735390573,0.9731780299370942,27.816063230471286,3.454571428571415,0.0190797036564212,0.03320234320133664,0.044689477836117764,0.03273202730254421,1.0,1.0,1724.237,1,0.7392785225815373,1
1707.992,1709.514,1706.878,1708.504,0.899379999056691,1970-01-01 00:00:00.025651005,2.6359999999999673,0.5119999999999436,1.009999999999991,1.1140000000000327,1691.4443999999999,1694.534923345036,1666.5400000000002,1681.460018153746,1670.5077,1680.824884234356,1714.97658,1705.4075755716178,1,1,61.153055792468216,-5.414621639823508,-15.074033732640483,9.659412092816975,1722.0374565667594,1618.9779434332409,0.8686830923679386,25.764878283379595,3.4609285714285534,-0.009124615699582006,0.02693157051339834,0.03344332104414738,0.03694954859267119,1.0,1.0,1708.504,1,0.49806806172371243,0
1710.564,1712.238,1709.233,1711.942,0.935249998496147,1970-01-01 00:00:00.025651006,3.005000000000109,1.377999999999929,0.2960000000000491,1.331000000000131,1700.0672,1700.3372822300241,1673.3636999999999,1687.0021966712466,1670.8854,1683.788419069179,1713.3651399999999,1705.663827509986,1,1,63.067561152766125,-2.440098948622108,-12.54724677583681,10.107147827214702,1723.5588197400707,1618.211980259929,0.889727876057824,26.33670987003537,3.5148571428571325,0.00201228677252141,0.01181296192865644,0.025834897305174742,0.041514140311065706,1.0,1.0,1711.942,1,0.3644132222762036,0
1701.238,1703.388,1698.408,1698.954,1.47285000566626,1970-01-01 00:00:00.025651007,4.980000000000018,2.2840000000001055,2.1499999999998636,0.5460000000000491,1707.1184,1699.8761881533494,1680.6716000000001,1689.175251821929,1670.5212500000002,1685.2327601102097,1711.3580599999998,1705.4006970193982,1,1,58.32737861782546,-1.1179048293211054,-10.26137838653367,9.143473557212564,1722.2579966430624,1618.784503356938,0.7747829332617354,25.868373321531106,3.6934285714285613,-0.007586705624372803,-0.014663297446928736,0.021191346025540625,0.04494748981317742,1.0,1.0,1698.954,1,0.3351486542491591,0
1697.378,1697.438,1696.074,1696.384,0.120739999780199,1970-01-01 00:00:00.025651009,1.3640000000000327,0.9939999999999145,0.060000000000172804,0.30999999999994543,1708.0042,1698.7121254355661,1686.8195,1690.485933308851,1671.9210500000002,1686.2947829568564,1709.4367799999998,1705.0471010578533,1,1,57.16225462943165,-0.2742723446342552,-8.263957178153786,7.989684833519531,1724.914444442267,1618.9276555577333,0.7308113139143292,26.49669722113341,3.552357142857139,-0.0015126954584997465,-0.00709392544588705,0.0026176819123440165,0.037604019805432154,1.0,1.0,1696.384,1,0.048392851782978835,0
1667.755,1669.945,1666.915,1669.568,0.495770006236853,1970-01-01 00:00:00.025651010,3.0299999999999727,1.8129999999998745,0.3769999999999527,0.8400000000001455,1697.0703999999998,1688.9974169570442,1688.7285,1686.6826727072416,1672.1480499999998,1684.7017560085844,1706.9230599999999,1703.6557637614667,0,0,55.7167942391763,-1.7493492031314872,-6.961035583149326,5.211686380017839,1725.0559470027206,1619.240152997279,0.4756175339962282,26.45394850136043,3.3459285714285767,-0.015807741643401485,-0.02475200678527667,-0.031706198161853716,0.011566346234242353,1.0,1.0,1669.568,1,0.6451007567096292,-1
1669.305,1672.328,1669.098,1671.288,0.875070003254223,1970-01-01 00:00:00.025651011,3.230000000000018,1.9829999999999472,1.0399999999999636,0.20700000000010732,1689.6272000000001,1683.094277971363,1690.5358,1683.883641305925,1671.7241999999999,1683.4242554363384,1704.35466,1702.3864396923893,0,0,57.26951195728376,-2.7478926198668887,-6.118406990492838,3.3705143706259495,1724.5108514569733,1618.9375485430264,0.49586827362637864,26.393325728486698,3.4932857142857108,0.00103020661632236,-0.01628413718087718,-0.021782799454961754,0.010932032433772942,1.0,1.0,1671.288,1,0.49468725838863287,0
1670.118,1670.288,1668.248,1668.978,0.830500004638452,1970-01-01 00:00:00.025651012,2.0399999999999636,1.1399999999998727,0.17000000000007276,0.7300000000000182,1681.0344,1678.3888519809086,1690.5507999999998,1681.1735247048475,1671.6963499999997,1682.0484215852587,1702.0575400000002,1701.076304802492,0,0,62.371912260257076,-3.683185694291069,-5.6313627312524845,1.9481770369614155,1724.4884521257013,1618.904247874298,0.4742541981608625,26.396051062850844,3.2306428571428603,-0.0013821675258841593,-0.016155540255036516,-0.025096644629315712,8.988343915605768e-05,1.0,1.0,1668.978,1,0.5704048012403811,0
1648.935,1655.022,1648.017,1653.685,1.3117100107047,1970-01-01 00:00:00.025651013,7.004999999999882,4.75,1.336999999999989,0.9179999999998927,1671.9806,1670.154234653939,1689.5494999999999,1676.175611122148,1671.06835,1679.3471433390434,1699.5886799999998,1699.2178222612174,0,0,55.203369167682574,-5.593945958363747,-5.623879376674737,0.029933418310990056,1724.42925142563,1617.7074485743701,0.3371152891389253,26.680450712814896,3.557928571428566,-0.009163092623150293,-0.009513239352934466,-0.02664521817541854,-0.006018520188159182,1.0,1.0,1653.685,1,0.5631971877158312,0
1654.528,1656.081,1650.308,1651.178,1.82714000085252,1970-01-01 00:00:00.025651014,5.772999999999911,3.349999999999909,1.5529999999998836,0.8700000000001182,1662.9394,1663.828823102626,1685.4718,1671.630590918121,1670.2295,1676.664367782944,1697.35968,1697.3339076627383,0,0,50.20908754196687,-7.227220285390558,-5.944547558417902,-1.282672726972656,1724.3189818902508,1616.140018109749,0.32388905075245644,27.04474094512544,3.7602857142856982,-0.0015160081877745313,-0.01203263590715653,-0.0266484475213159,-0.024100522768040422,1.0,1.0,1651.178,-1,0.49789725245632355,0
1646.245,1647.105,1646.045,1646.545,0.150279998459155,1970-01-01 00:00:00.025651016,1.0599999999999454,0.3000000000001819,0.5599999999999454,0.1999999999998181,1658.3347999999999,1658.0675487350843,1677.7025999999998,1667.0695743875533,1669.07735,1673.7958565655208,1695.04744,1695.342185793611,0,0,48.030007679130534,-8.794073729239244,-6.514452792582172,-2.2796209366570723,1724.196240196871,1613.958459803129,0.29560228880226014,27.55944509843551,3.5288571428571265,-0.0028058755627800025,-0.01344115979958993,-0.01378979472534203,-0.045058770923022795,1.0,1.0,1646.545,-1,0.271490636923729,-1
1657.278,1659.188,1656.568,1659.098,0.793509997471119,1970-01-01 00:00:00.025651017,2.6200000000001182,1.8199999999999363,0.09000000000014552,0.7100000000000364,1655.8968,1658.4110324900564,1672.7620000000002,1665.62019722618,1669.6509999999998,1672.396060702138,1693.1794399999999,1693.9208451742534,0,0,47.07333213018107,-8.920069176935385,-6.995576069452815,-1.9244931074825704,1724.0641173968186,1615.237882603181,0.40302889721388335,27.206558698409413,3.2624285714285697,0.007623842652341617,0.0032732957002088447,-0.00729377581841073,-0.028917696417450567,1.0,1.0,1659.098,-1,0.15649927933311292,1
1652.387,1652.577,1650.897,1651.458,1.30394997891563,1970-01-01 00:00:00.025651018,1.6800000000000637,0.9289999999998599,0.19000000000005457,0.5610000000001492,1652.3928,1656.093354993371,1666.7135999999998,1663.0452522759654,1670.03865,1670.4019596828866,1691.27864,1692.2556355595766,0,0,46.373118407016705,-9.526589038498514,-7.501778663261956,-2.024810375236558,1723.7797932517806,1616.2975067482193,0.32712825894912234,26.870571625890317,3.3326428571428517,-0.004604911825582203,0.00016957590277977275,-0.010497442147230251,-0.03533063620146004,1.0,1.0,1651.458,-1,0.27331902588988616,0
1633.727,1635.608,1632.878,1634.048,1.26246999540308,1970-01-01 00:00:00.025651019,2.730000000000018,0.3209999999999127,1.5599999999999454,0.8490000000001601,1648.4653999999998,1648.744903328914,1660.223,1657.7730245894263,1670.4473000000003,1666.939677808326,1689.27304,1689.9729831846912,0,0,31.66258162173122,-11.282049453814352,-8.257832821372435,-3.0242166324419166,1722.8828921311592,1618.0117078688413,0.15291418938348744,26.21779606557943,3.2912142857142856,-0.010542199680524722,-0.0075898320422460586,-0.01187469197579949,-0.038203506392756936,1.0,1.0,1634.048,-1,0.33119698844187534,0
1644.618,1645.438,1643.967,1644.938,1.26220999786165,1970-01-01 00:00:00.025651020,1.4710000000000036,0.3200000000001637,0.5,0.6509999999998399,1647.2174,1647.4759355526094,1655.0783999999999,1655.4393837549853,1670.94895,1664.8442799218187,1687.13752,1688.2069054127423,0,0,20.952960051574763,-11.660121865200608,-8.93829063013807,-2.721831235062538,1722.1297852761686,1619.7681147238313,0.24589170087156276,25.590417638084272,3.0445714285714303,0.00666443091023039,-0.008534758043225787,-0.003779120119090762,-0.030326859956236296,1.0,1.0,1644.938,-1,0.1492984681309941,0
1632.347,1638.898,1630.117,1637.798,3.66783993921126,1970-01-01 00:00:00.025651021,8.780999999999949,5.451000000000022,1.099999999999909,2.230000000000018,1645.468,1644.2499570350728,1651.9014000000002,1652.2318594358974,1670.31495,1662.2684437387884,1684.8152000000002,1686.2300855926349,0,0,22.36060293335842,-12.393026211839924,-9.629237746478442,-2.7637884653614826,1722.859480678253,1617.7704193217469,0.19057721536127503,26.272265339126545,3.4835000000000003,-0.004340589128587258,-0.008271478899251505,-0.005312335830481407,-0.019028874535209073,1.0,1.0,1637.798,-1,0.21084453226993521,-1
1656.818,1665.487,1656.548,1665.368,2.14986996115476,1970-01-01 00:00:00.025651023,8.939000000000078,8.549999999999955,0.11900000000014188,0.2699999999999818,1646.7220000000002,1651.2893046900488,1651.3094,1654.6202486293707,1670.9225999999999,1662.5636395731897,1683.004,1685.4119645890023,0,1,34.68363588529331,-10.626691711778676,-9.828728539538488,-0.7979631722401876,1722.9126513738013,1618.9325486261985,0.44658016434660625,25.995025686900707,3.907357142857141,0.016833577767221497,0.019167123609587833,0.00377916193015726,-0.0035421782481536157,1.0,1.0,1665.368,-1,0.1627125153234176,1
1650.377,1650.707,1649.907,1650.017,0.665909995164839,1970-01-01 00:00:00.025651024,0.8000000000001819,0.35999999999989996,0.3300000000001546,0.11000000000012733,1646.4338,1650.8652031266993,1649.4132999999997,1653.7832943331216,1669.98205,1661.3687215186,1680.9865,1684.0239267619825,0,0,34.15283381799577,-10.346290702194892,-9.93224097206977,-0.4140497301251216,1722.8055892603275,1617.1585107396727,0.31102127688181447,26.411769630163707,3.608785714285724,-0.00921778249612093,0.0030876543675202317,-0.0008725623055506615,-0.011360844780458512,1.0,1.0,1650.017,-1,0.04520555773949793,0
1655.298,1656.878,1654.357,1655.578,1.42023997892102,1970-01-01 00:00:00.025651025,2.520999999999958,0.2799999999999727,1.2999999999999545,0.9410000000000309,1650.7398,1652.4361354177993,1649.6026000000002,1654.1096044543722,1669.5760500000001,1660.8172242311146,1679.39318,1682.908400222297,0,0,37.03698997420483,-9.565084319162679,-9.858809641488353,0.29372532232567394,1722.7267604016295,1616.4253395983708,0.36831737624742045,26.575355200814716,3.691428571428576,0.003370268306326585,0.010856039633703185,0.013175867538774755,0.0011447161944384554,1.0,1.0,1655.578,-1,0.6742116876118193,0
1666.038,1668.948,1665.707,1666.558,1.34045999149384,1970-01-01 00:00:00.025651026,3.2409999999999854,0.5199999999999818,2.3900000000001,0.3309999999999036,1655.0638,1657.1434236118664,1651.1406,1656.3729490990318,1668.3061999999998,1661.3639647805321,1677.96538,1682.2672080567165,0,1,48.93683154608005,-7.9681267903574735,-9.480673071262178,1.5125462809047043,1720.408894988768,1616.2035050112315,0.4832235165534467,26.051347494384135,3.7065000000000055,0.0066321248530725185,0.0007145567826449817,0.013143352515413875,0.00931456208839987,1.0,1.0,1666.558,-1,0.5832593308298141,1
1660.487,1663.597,1659.618,1662.108,1.9573199901206,1970-01-01 00:00:00.025651027,3.979000000000042,1.6209999999998672,1.4890000000000327,0.8690000000001419,1659.9258000000002,1658.7982824079108,1652.6969000000001,1657.4156856264806,1665.1997500000002,1661.4348252776244,1676.7107799999999,1681.4766508780217,0,1,46.81886227544908,-6.98113013057764,-8.98076448312527,1.9996343525476306,1710.1838269062027,1620.2156730937977,0.4656350623083034,22.492038453101287,3.7600000000000073,-0.0026701740953510855,0.007327803289299384,0.014843100309073431,0.00945191294498482,1.0,1.0,1662.108,-1,0.6364553388121553,0
1643.027,1648.088,1642.118,1646.618,2.63522998473491,1970-01-01 00:00:00.025651028,5.970000000000027,3.5909999999998945,1.4700000000000273,0.9090000000001055,1656.1757999999998,1654.7381882719408,1651.4489,1655.4524700580296,1662.1054500000002,1660.023699060708,1675.21418,1680.1096449612364,0,0,42.90014479132264,-7.363954626412806,-8.657402511782777,1.2934478853699716,1702.8626866114032,1621.3482133885973,0.310003679252542,20.37861830570153,4.040714285714297,-0.009319490670883002,-0.0054120071660773705,-0.011258772835793684,-0.0075221596313177486,1.0,1.0,1646.618,-1,0.48700766040825944,0
1644.668,1645.258,1644.108,1644.388,0.179279996838886,1970-01-01 00:00:00.025651030,1.150000000000091,0.2799999999999727,0.5900000000001455,0.2799999999999727,1655.05,1651.288125514627,1650.7418999999998,1653.4407482292972,1658.72775,1658.53458486445,1674.19638,1678.708796139227,0,0,46.780928638205026,-7.757860375270184,-8.47749408448026,0.7196337092100755,1692.7324641305902,1624.7230358694098,0.28915055799424805,17.002357065295133,3.6225000000000267,-0.0013542910377513095,-0.013302867346951075,-0.0034114800029333425,-0.004281065579627263,1.0,1.0,1644.388,-1,0.1446711221830215,0
1636.337,1637.098,1635.707,1636.597,1.17559997629724,1970-01-01 00:00:00.025651031,1.390999999999849,0.2599999999999909,0.5009999999999764,0.6299999999998818,1651.2538,1646.391083676418,1650.9968000000001,1650.3782485512434,1655.6099,1656.4452910678358,1672.74724,1677.0573531533748,0,0,45.1295686389781,-8.599571598731018,-8.501909587330411,-0.09766201140060637,1685.2382004958365,1625.9815995041633,0.17914291940788726,14.81415024791831,3.309500000000022,-0.004737932896615615,-0.015348581439954545,-0.011464878127155576,0.0015599296960677744,1.0,1.0,1636.597,-1,0.5037936978075873,-1
1645.158,1645.998,1643.347,1645.077,2.3338200191647,1970-01-01 00:00:00.025651101,2.6510000000000673,0.0809999999999036,0.8400000000001455,1.7300000000000182,1646.9576000000002,1645.9530557842788,1651.0107,1649.4143851782899,1653.04455,1655.3625966804227,1671.4670999999998,1675.803221657164,0,0,49.5219362234264,-8.484563906585663,-8.498440451181462,0.013876544595799345,1675.9241720199736,1630.1649279800265,0.32588108332723936,11.439811009986787,3.423142857142888,0.005181483285133792,-0.0009358576184640421,-0.012889440391513518,8.450166510831636e-05,1.0,1.0,1645.077,-1,0.5668318784146511,0
1649.408,1649.448,1646.808,1647.298,0.875619998565526,1970-01-01 00:00:00.025651102,2.6400000000001,2.1099999999999,0.040000000000190994,0.4900000000000091,1643.9955999999997,1646.4013705228526,1651.9607,1649.0295878731463,1651.93105,1654.5945398537158,1670.1781,1674.6853698274713,0,0,45.88000335186169,-8.120594188732412,-8.422871198691652,0.3022770099592407,1673.5581141117245,1630.3039858882753,0.39288768054540957,10.813532055862364,3.424571428571458,0.0013500887800388384,0.0017696553368182766,-0.008910371648533033,0.0058004711203700765,1.0,1.0,1647.298,-1,0.4270779742023559,0
1624.698,1631.348,1624.657,1631.058,1.8383199978125,1970-01-01 00:00:00.025651103,6.691000000000031,6.3599999999999,0.2899999999999636,0.04100000000016735,1640.8836,1641.2869136819018,1648.5296999999998,1645.7620264416648,1649.9195499999998,1652.3529646295522,1668.71992,1672.9744925793348,0,0,43.28080946483622,-9.038388920457464,-8.545974743044814,-0.49241417741265003,1671.449392656868,1628.3897073431317,0.06196730508889921,10.764921328434026,3.7825000000000273,-0.009858568395032408,-0.00338446178258911,-0.009449671994354425,-0.02060205311979091,1.0,1.0,1631.058,-1,0.42156816757073146,-1
1664.427,1666.128,1662.117,1662.588,3.45626998251828,1970-01-01 00:00:00.025651104,4.010999999999967,1.8389999999999418,1.7010000000000218,0.47100000000000364,1644.5236,1648.3872757879344,1649.7867999999999,1648.821294361362,1649.6000499999998,1653.327729902928,1667.7676000000001,1672.567179144851,1,1,58.60032303946384,-7.139243608613015,-8.264628516158455,1.12538490754544,1670.1042759928612,1629.0958240071384,0.816713978974919,10.252112996430748,3.8740000000000236,0.019331010914388047,0.010644486549869603,0.011067947467386041,0.007618709382994249,1.0,1.0,1662.588,-1,0.45605775350216493,0
1673.878,1674.967,1672.107,1672.527,0.405919992088457,1970-01-01 00:00:00.025651106,2.8600000000001273,1.3509999999998854,1.0890000000001692,0.42000000000007276,1651.7095999999997,1656.4338505252897,1651.4816999999998,1653.1314226592963,1650.54215,1655.1562318169347,1667.06534,1672.565603492112,1,1,58.361671303789095,-4.777095645103827,-7.567121941947529,2.7900262968437017,1673.4295989555444,1627.6547010444556,0.9802817920577883,11.443724477772232,3.973214285714318,0.005978029433630017,0.015315383130435345,0.021954091324865033,0.010237512216277445,1.0,1.0,1672.527,1,0.772315751187486,0
1677.047,1678.638,1676.878,1678.498,0.634229991672328,1970-01-01 00:00:00.025651107,1.759999999999991,1.4510000000000218,0.13999999999987267,0.1690000000000964,1658.3938000000003,1663.7885670168598,1652.6756999999998,1657.7435276303331,1651.90815,1657.379257358179,1666.3688399999999,1672.7982464924212,1,1,62.4233840443457,-2.395650993977142,-6.532827752353452,4.1371767583763095,1677.9931281031156,1625.8231718968843,1.0096774452884076,13.04248905155782,3.471714285714321,0.003570047000736043,0.02908541572402701,0.02031576637446153,0.007164467123256468,1.0,1.0,1678.498,1,0.6289789994514581,0
1678.967,1699.787,1678.548,1698.648,2.59164998377673,1970-01-01 00:00:00.025651108,21.239000000000033,19.680999999999813,1.1390000000001237,0.4190000000000964,1668.6637999999998,1675.4083780112398,1656.3296999999998,1665.180704424818,1654.5133,1661.3096138002575,1665.98152,1673.8119623162477,1,1,60.640474728872526,1.1048614933040426,-5.0052899032219536,6.110151396525996,1687.7655669181804,1621.2610330818197,1.1636344539846941,16.6261334590902,4.3502857142857465,0.01200478046443898,0.021689077510483656,0.031172259056952534,0.02198413099509766,1.0,1.0,1698.648,1,0.7051779167354878,0
1713.678,1716.208,1710.648,1711.668,1.48697997845011,1970-01-01 00:00:00.025651109,5.560000000000173,2.0100000000002183,2.5299999999999727,1.0199999999999818,1684.7858,1687.4949186741599,1662.8347,1673.632939983942,1657.1418,1666.1056505811853,1665.6122,1675.2965128136498,1,1,70.00967199600134,4.873469721307401,-3.0295379783160823,7.903007699623483,1699.0931451893728,1615.1904548106274,1.1498742740413084,20.975672594686383,4.6902857142857455,0.0076649193947186944,0.023402312787775603,0.04942190896951537,0.03950521614606428,1.0,1.0,1711.668,1,0.8764318783951626,0
