DateTime,Open,High,Low,Close,SMA_20,SMA_50,RSI,MACD,MACD_Signal,Signal
2025-01-03 02:11:00,1698.708,1698.793,1698.658,1698.678,1698.25285,1698.3282199999999,73.51623740202497,0.12506098755397943,0.07203418291291101,0
2025-01-03 02:12:00,1698.68,1698.726,1698.633,1698.635,1698.3047,1698.33456,70.830977953651,0.12737141847787825,0.08310163002590447,0
2025-01-03 02:13:00,1698.638,1698.638,1698.448,1698.488,1698.3502,1698.33196,58.972772277229204,0.11600356329290662,0.08968201667930491,1
2025-01-03 02:14:00,1698.468,1698.508,1698.358,1698.465,1698.38705,1698.3291,49.89043097150631,0.10394038828144403,0.09253369099973274,1
2025-01-03 02:15:00,1698.458,1698.476,1698.398,1698.398,1698.40805,1698.3243,44.87554904831168,0.08795994759384484,0.09161894231855518,0
2025-01-03 02:16:00,1698.338,1698.338,1698.088,1698.148,1698.41705,1698.3175,43.290960451974115,0.05449424679773074,0.0841940032143903,0
2025-01-03 02:17:00,1698.138,1698.178,1698.088,1698.088,1698.42955,1698.3101000000001,42.987377279099334,0.02286733880328029,0.0719286703321683,0
2025-01-03 02:18:00,1698.088,1698.128,1697.928,1698.078,1698.43855,1698.3013,31.187290969892814,-0.0029698949681460363,0.05694895727210544,0
2025-01-03 02:19:00,1698.038,1698.038,1697.938,1697.998,1698.4285499999999,1698.2904999999998,23.21428571428399,-0.02956066336469121,0.0396470331447461,0
2025-01-03 02:20:00,1698.008,1698.168,1697.938,1698.168,1698.41355,1698.2860999999998,36.43092105262151,-0.03649575924964665,0.024418474665867548,0
2025-01-03 02:21:00,1698.158,1698.188,1698.048,1698.078,1698.39055,1698.2799,34.18209876542399,-0.04869282002300679,0.009796215728092679,0
2025-01-03 02:22:00,1698.128,1698.168,1698.028,1698.098,1698.37855,1698.2743000000003,30.987055016174736,-0.05609857624131109,-0.00338274266578808,0
2025-01-03 02:23:00,1698.088,1698.158,1697.988,1698.088,1698.36855,1698.2672999999998,31.705298013239116,-0.06205922768003802,-0.015118039668638072,0
2025-01-03 02:24:00,1698.018,1698.078,1697.938,1698.018,1698.34305,1698.25796,17.51152073731801,-0.07160607165405963,-0.02641564606572239,0
2025-01-03 02:25:00,1698.068,1698.308,1697.978,1698.208,1698.32205,1698.2509600000003,30.894308943085065,-0.06311307395117183,-0.03375513164281228,0
2025-01-03 02:26:00,1698.243,1698.273,1698.068,1698.068,1698.30055,1698.24116,28.63602110022211,-0.06690786977969765,-0.04038567927018936,0
2025-01-03 02:27:00,1698.038,1698.088,1697.918,1698.018,1698.2770500000001,1698.23036,30.894308943085065,-0.07310712155663168,-0.04692996772747783,0
2025-01-03 02:28:00,1698.028,1698.068,1697.948,1697.948,1698.2460500000002,1698.21856,29.75724353954614,-0.08271500119326447,-0.05408697442063517,0
2025-01-03 02:29:00,1697.938,1698.068,1697.928,1698.068,1698.22295,1698.21036,37.59398496240383,-0.07972727155038228,-0.059215033846584594,0
2025-01-03 02:30:00,1698.128,1698.218,1697.998,1697.998,1698.1867000000002,1698.2011599999998,43.4782608695678,-0.08206193041633014,-0.06378441316053371,-1
2025-01-03 02:31:00,1697.998,1698.038,1697.628,1697.718,1698.1387,1698.19076,36.49635036496193,-0.10529208274260782,-0.07208594707694853,-1
2025-01-03 02:32:00,1697.718,1697.898,1697.648,1697.848,1698.09935,1698.1842199999999,42.281879194626775,-0.11192206439181973,-0.08005317053992278,-1
2025-01-03 02:33:00,1697.888,1698.416,1697.888,1698.308,1698.09035,1698.18402,58.28877005347698,-0.07914587264190232,-0.0798717109603187,0
2025-01-03 02:34:00,1698.388,1698.613,1698.328,1698.541,1698.0941500000001,1698.1902800000003,59.64821520952241,-0.03397767827800635,-0.07069290442385623,0
2025-01-03 02:35:00,1698.54,1699.02,1698.498,1698.818,1698.11515,1698.1990799999999,67.45283018868223,0.023894584295248933,-0.05177540668003519,0
2025-01-03 02:36:00,1698.771,1698.878,1698.398,1698.448,1698.1301500000002,1698.2024800000002,57.085020242918965,0.039448128085950884,-0.033530699726837976,0
2025-01-03 02:37:00,1698.398,1698.448,1698.098,1698.138,1698.13265,1698.20308,50.902527075811534,0.026455056946360855,-0.021533548392198208,0
2025-01-03 02:38:00,1698.148,1698.348,1698.108,1698.258,1698.14165,1698.20508,54.25531914893643,0.025546467797539663,-0.012117545154250632,0
2025-01-03 02:39:00,1698.268,1698.518,1698.268,1698.518,1698.16765,1698.21348,55.36332179930725,0.04528422310499991,-0.0006371915024005209,0
2025-01-03 02:40:00,1698.478,1698.478,1698.248,1698.398,1698.17915,1698.22168,55.74912891985957,0.0506595673132324,0.009622160260726067,0
2025-01-03 02:41:00,1698.358,1698.608,1698.288,1698.488,1698.19965,1698.23188,58.07560137457069,0.06147318950115732,0.01999236610881232,0
2025-01-03 02:42:00,1698.508,1698.608,1698.238,1698.498,1698.2196500000002,1698.24988,59.64912280701628,0.07004257224684807,0.030002407336419477,0
2025-01-03 02:43:00,1698.528,1698.881,1698.448,1698.788,1698.25465,1698.27408,61.92052980132413,0.09909217329004605,0.0438203605271448,0
2025-01-03 02:44:00,1698.788,1698.928,1698.708,1698.838,1698.29565,1698.29628,63.99999999999758,0.12471118067946918,0.059998524557609685,0
2025-01-03 02:45:00,1698.92,1699.098,1698.798,1698.898,1698.3301500000002,1698.3146800000002,71.22302158272934,0.14814816731586689,0.07762845310926114,0
2025-01-03 02:46:00,1698.848,1698.966,1698.7,1698.718,1698.3626499999998,1698.3296799999998,65.37102473498358,0.15046320622127496,0.09219540373166392,1
2025-01-03 02:47:00,1698.728,1698.728,1698.608,1698.718,1698.39765,1698.3472799999997,58.64978902953716,0.150562302728531,0.10386878353103736,1
2025-01-03 02:48:00,1698.708,1698.708,1698.298,1698.345,1698.4175,1698.3562200000001,46.09561752988255,0.11916914696939784,0.10692885621870948,1
2025-01-03 02:49:00,1698.348,1699.045,1698.258,1698.865,1698.4573500000001,1698.36956,50.8536142390124,0.1346967981896796,0.11248244461290352,1
2025-01-03 02:50:00,1698.865,1698.865,1698.775,1698.775,1698.4962,1698.3756999999998,56.61140315406337,0.13814784346823217,0.11761552438396924,1
2025-01-03 02:51:00,1698.785,1698.915,1698.785,1698.885,1698.55455,1698.38264,66.4320281566234,0.1480522482484048,0.12370286915685638,1
2025-01-03 02:52:00,1698.885,1698.925,1698.755,1698.925,1698.6083999999998,1698.3943800000002,65.20747834017305,0.15731578762574827,0.13042545285063478,1
2025-01-03 02:53:00,1698.925,1699.045,1698.925,1698.985,1698.64225,1698.4083200000002,61.71600602107222,0.167567098675363,0.13785378201558043,1
2025-01-03 02:54:00,1698.985,1698.985,1698.955,1698.975,1698.66395,1698.41726,65.32129580457052,0.1728914352679567,0.1448613126660557,1
2025-01-03 02:55:00,1698.975,1699.085,1698.975,1699.025,1698.6743000000001,1698.4252000000001,64.56863809007447,0.17908125527287666,0.1517053011874199,1
2025-01-03 02:56:00,1699.025,1699.075,1699.005,1699.035,1698.7036500000002,1698.4359399999998,64.56863809007447,0.18268773812246764,0.15790178857442946,1
2025-01-03 02:57:00,1699.025,1699.055,1699.015,1699.045,1698.7490000000003,1698.44708,58.22136916187203,0.1842291393513733,0.16316725872981824,1
2025-01-03 02:58:00,1699.035,1699.045,1698.985,1698.985,1698.78535,1698.4554199999998,54.6726001271439,0.17855098772884048,0.1662440045296227,1
2025-01-03 02:59:00,1698.985,1699.085,1698.985,1699.035,1698.8112,1698.46552,54.382597568783176,0.17605612833517625,0.16820642929073343,1
2025-01-03 03:00:00,1699.035,1699.225,1699.015,1699.145,1698.84855,1698.47396,64.30006697923174,0.18087005754750862,0.1707391549420885,1
2025-01-03 03:01:00,1699.135,1700.035,1699.085,1700.035,1698.9259000000002,1698.5011000000002,77.63323541753799,0.2535776082688699,0.1873068456074448,0
2025-01-03 03:02:00,1699.945,1700.035,1699.705,1699.758,1698.9888999999998,1698.5235600000003,80.89199825098052,0.28555557412391863,0.20695659131073957,0
2025-01-03 03:03:00,1699.788,1699.788,1699.588,1699.748,1699.0369000000003,1698.54876,74.84524479459492,0.3065576206017795,0.2268767971689476,0
2025-01-03 03:04:00,1699.768,1699.888,1699.688,1699.868,1699.0883999999999,1698.57682,80.24349750967625,0.32909133085581743,0.24731970390632158,0
2025-01-03 03:05:00,1699.858,1700.715,1699.848,1700.195,1699.15325,1698.6127599999998,82.36166007904457,0.3690810886801046,0.27167198086107824,0
2025-01-03 03:06:00,1700.195,1700.395,1700.115,1700.365,1699.2356,1698.6571,83.42618384400541,0.4097672967911876,0.29929104404710016,0
2025-01-03 03:07:00,1700.365,1700.365,1700.015,1700.278,1699.3136,1698.7009,79.64236588720374,0.4300340718434654,0.3254396496063732,0
2025-01-03 03:08:00,1700.308,1700.748,1700.298,1700.448,1699.41875,1698.7483,81.4609141392529,0.45457317968384814,0.35126635562186825,0
2025-01-03 03:09:00,1700.448,1700.448,1700.118,1700.168,1699.4839,1698.7917000000002,72.22870478412169,0.44628247295281653,0.37026957908805797,0
2025-01-03 03:10:00,1700.178,1700.935,1700.075,1700.935,1699.5919,1698.8470399999999,78.54567307691539,0.49588625003843845,0.39539291327813414,0
2025-01-03 03:11:00,1700.935,1701.015,1700.728,1700.828,1699.6890500000002,1698.9020400000002,76.0291970802857,0.5205628702619833,0.420426904674904,0
2025-01-03 03:12:00,1700.778,1700.898,1700.778,1700.898,1699.7877,1698.95804,77.84570596797363,0.539548109807356,0.44425114570139446,0
2025-01-03 03:13:00,1700.898,1701.058,1700.778,1700.928,1699.88485,1699.0148400000003,77.71595900438942,0.5506670512197616,0.46553432680506784,0
2025-01-03 03:14:00,1700.928,1700.938,1700.585,1700.868,1699.9795000000001,1699.0718399999998,75.60178306091534,0.5483167397769648,0.48209080939944726,0
2025-01-03 03:15:00,1700.858,1701.258,1700.828,1701.218,1700.0891500000002,1699.13204,70.9380530973396,0.5681469317830761,0.4993020338761731,0
2025-01-03 03:16:00,1701.218,1701.418,1701.168,1701.311,1700.20295,1699.1969,79.40174176447503,0.5846276015106469,0.5163671474030679,0
2025-01-03 03:17:00,1701.308,1701.308,1700.998,1701.098,1700.3056000000001,1699.2585000000001,73.73417721518405,0.5738859313373723,0.5278709041899288,0
2025-01-03 03:18:00,1701.118,1701.138,1700.998,1700.998,1700.40625,1699.3194999999998,70.00708215297273,0.5509528742916245,0.532487298210268,0
2025-01-03 03:19:00,1700.998,1701.118,1700.778,1701.118,1700.5104,1699.3805,67.63469621703965,0.536279363794165,0.5332457113270473,1
2025-01-03 03:20:00,1701.148,1701.401,1701.108,1701.138,1700.61005,1699.4433000000001,65.66680178353889,0.520267019514904,0.5306499729646187,0
2025-01-03 03:21:00,1701.198,1701.198,1701.038,1701.078,1700.6622,1699.5104999999999,66.39344262294799,0.4970064418653237,0.5239212667447597,0
2025-01-03 03:22:00,1701.058,1701.138,1700.988,1700.988,1700.7237,1699.5732999999998,61.44067796610031,0.4659389643122722,0.5123248062582622,0
2025-01-03 03:23:00,1701.048,1701.048,1700.928,1700.928,1700.7827000000002,1699.6256999999998,67.75700934580055,0.43150217746256203,0.49616028049912214,0
2025-01-03 03:24:00,1700.938,1701.048,1700.888,1700.888,1700.8337,1699.67264,48.33687190375,0.39641350198280634,0.476210924795859,0
2025-01-03 03:25:00,1700.888,1700.998,1700.848,1700.928,1700.87035,1699.7148399999999,53.71471025260473,0.36759572487449077,0.45448788481158536,0
2025-01-03 03:26:00,1700.948,1701.088,1700.948,1701.048,1700.9045,1699.7668399999998,55.37249283667876,0.35040121887959685,0.4336705516251877,0
2025-01-03 03:27:00,1701.038,1701.088,1700.958,1701.088,1700.9450000000002,1699.82584,55.68990042673756,0.3361274467313251,0.4141619306464152,0
2025-01-03 03:28:00,1701.078,1701.128,1701.038,1701.038,1700.9744999999998,1699.88144,56.08882521490349,0.317125175711908,0.3947545796595138,0
2025-01-03 03:29:00,1701.078,1701.451,1701.078,1701.418,1701.0369999999998,1699.93944,57.012622720893816,0.32893678473396903,0.3815910206744049,0
2025-01-03 03:30:00,1701.453,1701.475,1701.238,1701.288,1701.05465,1699.9972400000001,49.21394395078883,0.32407195664904975,0.3700872078693339,0
2025-01-03 03:31:00,1701.188,1701.228,1701.038,1701.058,1701.06615,1700.04864,48.64864864864948,0.29821977559527113,0.3557137214145214,0
2025-01-03 03:32:00,1701.068,1701.078,1700.838,1700.898,1701.0661499999999,1700.09664,46.75324675324176,0.2618031690644784,0.33693161094451285,0
2025-01-03 03:33:00,1700.868,1701.118,1700.868,1701.028,1701.0711500000002,1700.14144,47.09677419355094,0.24065849820362928,0.3176769883963362,0
2025-01-03 03:34:00,1701.018,1701.018,1700.788,1700.798,1701.0676499999997,1700.1806399999998,40.34090909091137,0.20300203529905048,0.29474199777687904,0
2025-01-03 03:35:00,1700.798,1700.928,1700.798,1700.928,1701.0531500000002,1700.2212399999999,45.901639344266364,0.1815560653844841,0.2721048112984001,0
2025-01-03 03:36:00,1700.938,1700.938,1700.778,1700.788,1701.027,1700.26264,44.68085106382953,0.15151656114494472,0.247987161267709,0
2025-01-03 03:37:00,1700.808,1700.828,1700.748,1700.778,1701.011,1700.3038400000003,45.90163934426066,0.1254569317707137,0.22348111536830995,0
2025-01-03 03:38:00,1700.788,1700.818,1700.718,1700.718,1700.997,1700.3513,45.40540540540992,0.09882380981889582,0.19854965425842713,0
2025-01-03 03:39:00,1700.738,1700.938,1700.718,1700.938,1700.988,1700.3927600000002,50.24630541871899,0.09438106401808,0.17771593621035772,0
2025-01-03 03:40:00,1700.938,1701.118,1700.908,1701.118,1700.9869999999999,1700.43962,51.67464114832391,0.1041836869492272,0.16300948635813162,0
2025-01-03 03:41:00,1701.218,1701.408,1701.128,1701.208,1700.9935,1700.4860800000001,52.803738317759645,0.11785601332599072,0.15397879175170345,0
2025-01-03 03:42:00,1701.218,1701.248,1700.908,1701.008,1700.9945,1700.5277399999998,49.34497816593951,0.11127044552063126,0.145437122505489,0
2025-01-03 03:43:00,1701.008,1701.038,1700.878,1700.928,1700.9945,1700.5665999999997,37.68844221106223,0.09846100697768634,0.13604189939992847,0
2025-01-03 03:44:00,1700.948,1701.008,1700.698,1700.758,1700.988,1700.60226,36.9458128078852,0.0737418057603918,0.12358188067202114,0
2025-01-03 03:45:00,1700.758,1700.938,1700.698,1700.908,1700.9869999999999,1700.63992,46.15384615384436,0.06550035972691148,0.11196557648299921,0
2025-01-03 03:46:00,1701.008,1701.323,1700.978,1701.258,1700.9975,1700.6843800000001,58.41121495327272,0.08621717141318186,0.10681589546903573,0
2025-01-03 03:47:00,1701.228,1701.271,1700.958,1701.098,1700.998,1700.7254400000002,51.612903225804764,0.08870222704854314,0.10319316178493722,0
2025-01-03 03:48:00,1701.148,1701.148,1701.008,1701.108,1701.0014999999999,1700.7679,57.948717948715434,0.09043607716694169,0.10064174486133813,0
2025-01-03 03:49:00,1701.108,1701.188,1700.918,1700.998,1700.9805000000001,1700.80716,51.81347150258896,0.08198896740600503,0.09691118937027152,0
2025-01-03 03:50:00,1701.008,1701.188,1700.928,1701.188,1700.9755,1700.84802,60.10101010101231,0.08959320941789883,0.095447593379797,0
2025-01-03 03:51:00,1701.188,1701.308,1701.098,1701.238,1700.9845,1700.8720799999999,61.386138613862386,0.09851854763883239,0.09606178423160408,1
2025-01-03 03:52:00,1701.228,1702.168,1701.228,1701.888,1701.034,1700.9146799999999,72.41379310344618,0.15624046735501906,0.1080975208562871,0
2025-01-03 03:53:00,1701.855,1702.128,1701.728,1701.855,1701.0753500000003,1700.95682,68.92282294676025,0.19705119684886085,0.12588825605480186,1
2025-01-03 03:54:00,1701.868,1702.498,1701.768,1702.245,1701.1477,1701.00436,71.40144322066149,0.25789092853983675,0.15228879055180886,0
2025-01-03 03:55:00,1702.245,1702.898,1702.245,1702.505,1701.22655,1701.0505600000001,73.13592579379377,0.32335919777256095,0.1865028719959593,0
2025-01-03 03:56:00,1702.525,1702.525,1702.338,1702.368,1701.3055499999998,1701.09062,74.81751824817327,0.36003822127122476,0.22120994185101245,0
2025-01-03 03:57:00,1702.368,1702.378,1701.878,1701.988,1701.36605,1701.12482,67.4342105263151,0.3543589579576292,0.24783974507233583,1
2025-01-03 03:58:00,1702.058,1702.408,1702.048,1702.358,1701.4480500000002,1701.1630200000002,74.69135802469162,0.3753867834761877,0.27334915275310623,0
2025-01-03 03:59:00,1702.358,1703.788,1702.348,1703.588,1701.5805500000001,1701.2314199999998,81.01851851851971,0.48570332160625185,0.3158199865237354,0
2025-01-03 04:00:00,1703.548,1703.928,1702.388,1702.545,1701.6519,1701.26362,62.83662477558462,0.48339629795782457,0.3493352488105533,1
2025-01-03 04:01:00,1702.551,1703.121,1702.538,1702.838,1701.7333999999998,1701.3038199999999,66.90633501749103,0.49945323045017176,0.379358845138477,1
2025-01-03 04:02:00,1702.838,1702.94,1701.898,1701.898,1701.7778999999998,1701.3238199999998,56.50098749177106,0.43135591852296784,0.3897582598153752,1
2025-01-03 04:03:00,1701.888,1702.608,1701.888,1702.078,1701.8354,1701.34682,58.78620240807008,0.3874465611038431,0.38929592007306885,0
2025-01-03 04:04:00,1702.078,1702.078,1701.798,1701.918,1701.8934000000002,1701.3678200000002,55.96795291039748,0.3358657647088421,0.3786098890002235,0
2025-01-03 04:05:00,1701.918,1702.238,1701.918,1702.228,1701.9594000000002,1701.3880199999999,57.76348808030123,0.3163552744881599,0.36615896609781085,0
2025-01-03 04:06:00,1702.228,1703.866,1702.228,1703.741,1702.08355,1701.4366199999997,62.79872910623053,0.4181592462584831,0.37655902212994535,1
2025-01-03 04:07:00,1703.726,1703.791,1702.898,1702.898,1702.1735500000002,1701.4726199999998,56.47906572244917,0.42590698201843225,0.3864286141076428,1
2025-01-03 04:08:00,1702.888,1703.338,1702.888,1703.125,1702.2744000000002,1701.51516,55.57950798884138,0.4452317666507497,0.3981892446162642,1
2025-01-03 04:09:00,1703.078,1703.838,1702.988,1703.108,1702.3799,1701.5549600000002,53.94478607876369,0.4539422757884495,0.4093398508507013,1
2025-01-03 04:10:00,1703.108,1703.348,1702.898,1703.118,1702.4764,1701.59456,54.989356040447,0.4563913382096416,0.41875014832248936,1
2025-01-03 04:11:00,1703.088,1703.248,1702.418,1703.248,1702.5769,1701.63796,58.670520231213445,0.4634794487876661,0.4276960084155247,1
2025-01-03 04:12:00,1703.248,1703.638,1703.078,1703.448,1702.6549,1701.6871600000002,57.68038331454393,0.47970541065046746,0.43809788886251333,1
2025-01-03 04:13:00,1703.448,1703.448,1702.828,1702.918,1702.70805,1701.72696,44.7623514696685,0.4446721282274666,0.43941273673550396,1
2025-01-03 04:14:00,1702.918,1703.258,1702.588,1703.158,1702.7537,1701.77236,55.48006436616973,0.4313022103383446,0.43779063145607217,0
2025-01-03 04:15:00,1703.138,1703.198,1702.568,1702.608,1702.7588500000002,1701.80596,48.034188034188155,0.3720374346664812,0.424639992098154,0
2025-01-03 04:16:00,1702.608,1702.928,1702.608,1702.858,1702.7833500000002,1701.8421600000001,59.30232558139432,0.3413081952119228,0.40797363272090775,0
2025-01-03 04:17:00,1702.918,1703.018,1702.458,1702.968,1702.83235,1701.87976,58.74263261296617,0.3221179569477499,0.3908024975662762,0
2025-01-03 04:18:00,1702.968,1703.128,1702.898,1703.048,1702.8668499999999,1701.9199600000002,61.27744510978001,0.30979377646190187,0.3746007533454014,0
2025-01-03 04:19:00,1703.048,1703.508,1703.048,1703.458,1702.8603500000002,1701.96076,62.035225048922484,0.3293142187997091,0.36554344643626296,0
2025-01-03 04:20:00,1703.458,1703.488,1702.548,1702.548,1702.8605,1701.98596,36.76503217217898,0.26826255147125266,0.34608726744326096,0
2025-01-03 04:21:00,1702.548,1702.618,1702.378,1702.418,1702.8395,1702.0131600000002,43.67422245651134,0.2070025551145136,0.3182703249775115,0
2025-01-03 04:22:00,1702.498,1702.708,1702.498,1702.608,1702.875,1702.04736,43.11951024753859,0.17180452315255934,0.2889771646125211,0
2025-01-03 04:23:00,1702.608,1702.668,1702.558,1702.608,1702.9015,1702.07896,43.315508021391615,0.1422698311807835,0.2596356979261736,0
2025-01-03 04:24:00,1702.608,1703.568,1702.288,1703.088,1702.9599999999998,1702.12476,49.64370546318328,0.15579940492170863,0.2388684393252806,0
2025-01-03 04:25:00,1703.048,1703.55,1702.938,1703.018,1702.9995,1702.1665600000001,47.22891566265074,0.15903996093038586,0.22290274364630167,0
2025-01-03 04:26:00,1703.018,1703.298,1702.878,1703.198,1702.97235,1702.2147599999998,46.97336561743383,0.17412541123985648,0.21314727716501264,0
2025-01-03 04:27:00,1703.188,1703.188,1702.508,1702.548,1702.95485,1702.25016,45.64705882353116,0.13210830921752859,0.19693948357551583,0
2025-01-03 04:28:00,1702.598,1702.708,1702.428,1702.708,1702.934,1702.28996,44.60431654676545,0.11044695225768919,0.17964097731195053,0
2025-01-03 04:29:00,1702.708,1702.708,1702.388,1702.528,1702.905,1702.3217599999998,48.94736842105376,0.0778581745566953,0.1592844167608995,0
2025-01-03 04:30:00,1702.528,1702.738,1702.208,1702.688,1702.8835,1702.3531600000001,47.708894878708726,0.06420191653410257,0.14026791671554012,0
2025-01-03 04:31:00,1702.688,1702.688,1702.418,1702.668,1702.8545000000001,1702.3823599999998,45.85635359115862,0.05117548171233466,0.12244942971489903,0
2025-01-03 04:32:00,1702.668,1702.668,1702.328,1702.458,1702.8049999999998,1702.41136,42.13333333333586,0.0236342523598978,0.10268639424389878,0
2025-01-03 04:33:00,1702.528,1702.648,1702.528,1702.568,1702.7875,1702.4441600000002,37.10144927536275,0.010561958680455064,0.08426150713121004,0
2025-01-03 04:34:00,1702.568,1702.848,1702.438,1702.748,1702.7670000000003,1702.48396,53.676470588235475,0.014558743305769895,0.07032095436612201,0
2025-01-03 04:35:00,1702.748,1702.748,1702.428,1702.428,1702.7580000000003,1702.51436,50.17182130584565,-0.008002849860076822,0.054656193520882246,0
2025-01-03 04:36:00,1702.448,1702.555,1702.448,1702.555,1702.74285,1702.5403,49.06919564454022,-0.015457057042794986,0.040633543408146795,0
2025-01-03 04:37:00,1702.571,1702.616,1702.458,1702.518,1702.72035,1702.5687,48.439667128989065,-0.024072666009033128,0.02769230152471081,0
2025-01-03 04:38:00,1702.525,1702.551,1702.428,1702.533,1702.6946,1702.5972,38.528317486563836,-0.029351873421319397,0.016283466535504765,0
2025-01-03 04:39:00,1702.54,1702.54,1702.358,1702.518,1702.6476000000002,1702.6275999999998,39.424703891709115,-0.03435009149734469,0.00615675492893487,0
2025-01-03 04:40:00,1702.518,1702.598,1702.358,1702.488,1702.6446,1702.6535999999999,33.96567299006199,-0.040267782679848096,-0.0031281525928217257,-1
2025-01-03 04:41:00,1702.438,1702.648,1702.358,1702.508,1702.6491,1702.6789999999999,48.737373737374746,-0.0428498167093494,-0.011072485416127263,-1
2025-01-03 04:42:00,1702.468,1702.508,1702.358,1702.358,1702.6366000000003,1702.6884,38.88182973315846,-0.05635027280959548,-0.02012804289482091,-1
2025-01-03 04:43:00,1702.368,1702.448,1702.358,1702.358,1702.6241000000002,1702.6984599999998,43.902439024386666,-0.06628538487916558,-0.029359511291689847,-1
2025-01-03 04:44:00,1702.358,1702.548,1702.358,1702.358,1702.5876,1702.70072,36.628849270654946,-0.07331391559023359,-0.0381503921513986,-1
2025-01-03 04:45:00,1702.358,1702.898,1702.358,1702.77,1702.5752,1702.70602,53.13653136531732,-0.04511901611203939,-0.03954411694352676,-1
2025-01-03 04:46:00,1702.766,1702.766,1702.288,1702.288,1702.5297000000003,1702.70442,45.52160168598259,-0.0609649607818028,-0.043828285711181976,-1
2025-01-03 04:47:00,1702.358,1702.398,1702.348,1702.358,1702.5201999999997,1702.71182,44.34876210979365,-0.06710107172511925,-0.04848284291396944,-1
2025-01-03 04:48:00,1702.358,1702.358,1702.218,1702.218,1702.4957,1702.7090199999998,35.423542354232396,-0.08231197264353796,-0.05524866885988315,-1
2025-01-03 04:49:00,1702.218,1702.218,1702.168,1702.168,1702.4777000000001,1702.68062,41.60206718345426,-0.09727992096873095,-0.06365491928165272,-1
2025-01-03 04:50:00,1702.168,1702.188,1702.128,1702.178,1702.4522000000002,1702.67328,36.827393431169035,-0.10710062212388038,-0.07234405985009826,-1
2025-01-03 04:51:00,1702.168,1702.238,1701.438,1702.128,1702.4252000000001,1702.65908,36.495844875344545,-0.11756298773434537,-0.08138784542694769,-1
2025-01-03 04:52:00,1702.128,1702.148,1701.518,1701.698,1702.3872,1702.65508,27.54168908015758,-0.15872224298209403,-0.09685472493797696,0
2025-01-03 04:53:00,1701.658,1701.935,1701.238,1701.288,1702.3232,1702.6392799999999,22.715173025735993,-0.221867274951137,-0.12185723494060899,0
2025-01-03 04:54:00,1701.238,1701.418,1700.818,1700.988,1702.2351999999998,1702.62068,20.28526148970292,-0.2927431002838148,-0.15603440800925017,0
2025-01-03 04:55:00,1700.998,1701.008,1700.691,1700.898,1702.1587,1702.5940799999998,18.966846569008993,-0.35211597653824356,-0.19525072171504887,0
2025-01-03 04:56:00,1700.868,1701.028,1700.718,1700.888,1702.0753499999998,1702.5370200000002,20.048899755505616,-0.3954181903952758,-0.2352842154510943,0
2025-01-03 04:57:00,1700.858,1701.248,1700.658,1700.768,1701.98785,1702.49442,19.11421911422427,-0.434410885691932,-0.27510954949926186,0
2025-01-03 04:58:00,1700.768,1700.768,1700.328,1700.378,1701.8800999999999,1702.43948,16.59919028340498,-0.49112127789612714,-0.31831189517863495,0
2025-01-03 04:59:00,1700.398,1700.498,1700.018,1700.048,1701.7566,1702.37828,2.775850104099476,-0.5562804595049329,-0.3659056080438946,0
2025-01-03 05:00:00,1699.918,1699.998,1699.398,1699.398,1701.6021,1702.3038799999997,2.622950819676859,-0.6528435737625387,-0.4232932011876235,0
2025-01-03 05:01:00,1699.398,1699.598,1697.968,1698.118,1701.3825999999997,1702.20128,0.23474178404265444,-0.8231668846619868,-0.5032679378824962,0
2025-01-03 05:02:00,1698.128,1698.568,1697.438,1698.358,1701.1826,1702.09948,5.73394495413288,-0.9280849557696911,-0.5882313414599353,0
2025-01-03 05:03:00,1698.358,1698.958,1698.358,1698.958,1701.0126,1702.0202800000002,17.311608961308977,-0.9518460091355792,-0.6609542749950641,0
2025-01-03 05:04:00,1698.958,1698.968,1698.398,1698.448,1700.8171000000002,1701.9260800000002,15.526802218116401,-1.0002987317541283,-0.728823166346877,0
2025-01-03 05:05:00,1698.388,1698.828,1697.898,1698.798,1700.6185,1701.8498800000002,20.840630472855466,-0.9989406229021824,-0.7828466576579383,0
2025-01-03 05:06:00,1698.768,1698.858,1698.458,1698.528,1700.4305,1701.76328,21.441441441441725,-1.008031100321432,-0.8278835461906371,0
2025-01-03 05:07:00,1698.458,1698.468,1689.788,1692.318,1699.9285,1701.5502800000002,10.48458149779772,-1.4990503507176527,-0.9621169070960404,0
2025-01-03 05:08:00,1692.318,1694.875,1691.648,1693.725,1699.5038499999998,1701.3638199999998,20.847716143533418,-1.754429531504229,-1.1205794319776783,0
2025-01-03 05:09:00,1693.695,1694.878,1692.148,1692.278,1699.0093499999998,1701.14022,18.79976835094837,-2.049949635749954,-1.3064534727321335,0
2025-01-03 05:10:00,1692.278,1693.898,1692.118,1693.368,1698.56885,1700.9566200000002,24.754934873102954,-2.171169664594572,-1.4793967111046213,0
2025-01-03 05:11:00,1693.368,1694.028,1692.838,1694.028,1698.1638500000001,1700.7888199999998,28.16509006090442,-2.188750374776646,-1.6212674438390264,0
2025-01-03 05:12:00,1693.978,1695.288,1693.598,1695.185,1697.8382000000001,1700.6403599999999,33.97321153015231,-2.0852851149506932,-1.71407097806136,-1
2025-01-03 05:13:00,1695.185,1695.678,1694.618,1695.048,1697.5261999999998,1700.48916,34.38280859570196,-1.9913874314404438,-1.769534268737177,-1
